name,mult,charge,chi,orig_name,orig_chi,orig_smi
S(1682)eezz,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1+,3-1+,4-2-,5-3-",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)eeze,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1+,3-1+,4-2-,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(1682)eeee,2,0,"AMChI=1/C5H7O2/c6-4-2-1-3-5-7/h1-7H/b2-1+,3-1+,4-2+,5-3+",S(1682),InChI=1S/C5H7O2/c6-4-2-1-3-5-7/h1-7H,OC=CC=C[CH]O
S(3070)zz,1,0,"AMChI=1/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2/b3-1-,4-2-",S(3070),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2",OCC=CC=CO
S(3070)ze,1,0,"AMChI=1/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2/b3-1-,4-2+",S(3070),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2",OCC=CC=CO
S(3070)ez,1,0,"AMChI=1/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2/b3-1+,4-2-",S(3070),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2",OCC=CC=CO
S(3070)ee,1,0,"AMChI=1/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2/b3-1+,4-2+",S(3070),"InChI=1S/C5H8O2/c6-4-2-1-3-5-7/h1-4,6-7H,5H2",OCC=CC=CO
C5H6O(131),1,0,"AMChI=1/C5H6O/c1-3-5(6)4-2/h3-4H,1-2H2",C5H6O(131),"InChI=1S/C5H6O/c1-3-5(6)4-2/h3-4H,1-2H2",O=C(C=C)C=C
S(1752)z,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h2-3,5H,1,4H2/b3-2-",S(1752),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h2-3,5H,1,4H2",OOCC=C[CH2]
S(1752)e,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h2-3,5H,1,4H2/b3-2+",S(1752),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h2-3,5H,1,4H2",OOCC=C[CH2]
S(3072)r0,1,0,"AMChI=1/C4H6O/c1-2-4-3-5-4/h2,4H,1,3H2/t4-/m0/s1",S(3072),"InChI=1S/C4H6O/c1-2-4-3-5-4/h2,4H,1,3H2",C=CC1CO1
S(3072)r1,1,0,"AMChI=1/C4H6O/c1-2-4-3-5-4/h2,4H,1,3H2/t4-/m1/s1",S(3072),"InChI=1S/C4H6O/c1-2-4-3-5-4/h2,4H,1,3H2",C=CC1CO1
S(1880)z,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h1-2,5H,3-4H2/b2-1-",S(1880),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h1-2,5H,3-4H2",OOCCC=[CH]
S(1880)e,2,0,"AMChI=1/C4H7O2/c1-2-3-4-6-5/h1-2,5H,3-4H2/b2-1+",S(1880),"InChI=1S/C4H7O2/c1-2-3-4-6-5/h1-2,5H,3-4H2",OOCCC=[CH]
S(953)r0,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h1,5,7H,2-3H2/t5-/m0/s1",S(953),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,5,7H,2-3H2",OC1CC=C([O])C1
S(953)r1,2,0,"AMChI=1/C5H7O2/c6-4-1-2-5(7)3-4/h1,5,7H,2-3H2/t5-/m1/s1",S(953),"InChI=1S/C5H7O2/c6-4-1-2-5(7)3-4/h1,5,7H,2-3H2",OC1CC=C([O])C1
S(2602)z,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-3,6-7H,1,4H2/b5-3-",S(2602),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-3,6-7H,1,4H2",OCC(=CC=C)O
S(2602)e,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-3,6-7H,1,4H2/b5-3+",S(2602),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-3,6-7H,1,4H2",OCC(=CC=C)O
S(3061)zz,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3/b3-2-,5-4-",S(3061),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3",OC(C=CC)=CO
S(3061)ze,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3/b3-2-,5-4+",S(3061),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3",OC(C=CC)=CO
S(3061)ez,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3/b3-2+,5-4-",S(3061),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3",OC(C=CC)=CO
S(3061)ee,1,0,"AMChI=1/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3/b3-2+,5-4+",S(3061),"InChI=1S/C5H8O2/c1-2-3-5(7)4-6/h2-4,6-7H,1H3",OC(C=CC)=CO
S(318)r0,1,0,"AMChI=1/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,5,7H,3H2/t5-/m0/s1",S(318),"InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,5,7H,3H2",OC1CC=CC1=O
S(318)r1,1,0,"AMChI=1/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,5,7H,3H2/t5-/m1/s1",S(318),"InChI=1S/C5H6O2/c6-4-2-1-3-5(4)7/h1-2,5,7H,3H2",OC1CC=CC1=O
S(1103),1,0,"AMChI=1/C5H6O/c6-5-3-1-2-4-5/h1-3,6H,4H2",S(1103),"InChI=1S/C5H6O/c6-5-3-1-2-4-5/h1-3,6H,4H2",OC=1CC=CC=1
C5H6O(577),1,0,"AMChI=1/C5H6O/c1-3-5-6-4-2/h1,4H,2,5H2",C5H6O(577),"InChI=1S/C5H6O/c1-3-5-6-4-2/h1,4H,2,5H2",C=COCC#C
S(1665)r0,2,0,"AMChI=1/C5H7O2/c1-5-3-4(2)6-7-5/h3,5H,1H2,2H3/t5-/m0/s1",S(1665),"InChI=1S/C5H7O2/c1-4-3-5(2)7-6-4/h3-4H,1H2,2H3",CC=1OOC([CH2])C=1
S(1665)r1,2,0,"AMChI=1/C5H7O2/c1-5-3-4(2)6-7-5/h3,5H,1H2,2H3/t5-/m1/s1",S(1665),"InChI=1S/C5H7O2/c1-4-3-5(2)7-6-4/h3-4H,1H2,2H3",CC=1OOC([CH2])C=1
S(3109)rs0,2,0,"AMChI=1/C5H7O2/c1-5-2-4(3-5)6-7-5/h2,4H,3H2,1H3/t4-,5+/m0/s1",S(3109),"InChI=1S/C5H7O2/c1-5-2-4(3-5)6-7-5/h2,4H,3H2,1H3",CC12CC(OO1)[CH]2
S(3109)rs1,2,0,"AMChI=1/C5H7O2/c1-5-2-4(3-5)6-7-5/h2,4H,3H2,1H3/t4-,5+/m1/s1",S(3109),"InChI=1S/C5H7O2/c1-5-2-4(3-5)6-7-5/h2,4H,3H2,1H3",CC12CC(OO1)[CH]2
S(3111)r0,2,0,"AMChI=1/C5H7O2/c1-5(2)3-4-6-7-5/h3-4H,1H2,2H3/t5-/m0/s1",S(3111),"InChI=1S/C5H7O2/c1-5(2)3-4-6-7-5/h3-4H,1H2,2H3",CC1([CH2])C=COO1
S(3111)r1,2,0,"AMChI=1/C5H7O2/c1-5(2)3-4-6-7-5/h3-4H,1H2,2H3/t5-/m1/s1",S(3111),"InChI=1S/C5H7O2/c1-5(2)3-4-6-7-5/h3-4H,1H2,2H3",CC1([CH2])C=COO1
S(714)rr0,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6-7-5/h2,4H,3H2,1H3/t4-,5-/m0/s1",S(714),"InChI=1S/C5H7O2/c1-5-2-4(5)3-6-7-5/h3-4H,2H2,1H3",CC12C(C2)[CH]OO1
S(714)rs1,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6-7-5/h2,4H,3H2,1H3/t4-,5+/m1/s1",S(714),"InChI=1S/C5H7O2/c1-5-2-4(5)3-6-7-5/h3-4H,2H2,1H3",CC12C(C2)[CH]OO1
S(714)rr1,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6-7-5/h2,4H,3H2,1H3/t4-,5-/m1/s1",S(714),"InChI=1S/C5H7O2/c1-5-2-4(5)3-6-7-5/h3-4H,2H2,1H3",CC12C(C2)[CH]OO1
S(3122)rr0,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6/h2,4H,3H2,1H3/t4-,5-/m0/s1",S(3122),"InChI=1S/C5H7O2/c1-5(7)2-4(5)3-6/h3-4H,2H2,1H3",[O]C1(C(C1)C=O)C
S(3122)rs0,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6/h2,4H,3H2,1H3/t4-,5+/m0/s1",S(3122),"InChI=1S/C5H7O2/c1-5(7)2-4(5)3-6/h3-4H,2H2,1H3",[O]C1(C(C1)C=O)C
S(3122)rs1,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6/h2,4H,3H2,1H3/t4-,5+/m1/s1",S(3122),"InChI=1S/C5H7O2/c1-5(7)2-4(5)3-6/h3-4H,2H2,1H3",[O]C1(C(C1)C=O)C
S(3122)rr1,2,0,"AMChI=1/C5H7O2/c1-5(7)3-4(5)2-6/h2,4H,3H2,1H3/t4-,5-/m1/s1",S(3122),"InChI=1S/C5H7O2/c1-5(7)2-4(5)3-6/h3-4H,2H2,1H3",[O]C1(C(C1)C=O)C
S(666)r0,2,0,"AMChI=1/C5H7O2/c1-5(3-6)4(2)7/h3,5H,1H2,2H3/t5-/m0/s1",S(666),"InChI=1S/C5H7O2/c1-4(3-6)5(2)7/h3-4H,1H2,2H3",O=C(C)C(C=O)[CH2]
S(666)r1,2,0,"AMChI=1/C5H7O2/c1-5(3-6)4(2)7/h3,5H,1H2,2H3/t5-/m1/s1",S(666),"InChI=1S/C5H7O2/c1-4(3-6)5(2)7/h3-4H,1H2,2H3",O=C(C)C(C=O)[CH2]
C3H5O(602)z,2,0,"AMChI=1/C3H5O/c1-2-3-4/h2-3H,1H3/b3-2-",C3H5O(602),"InChI=1S/C3H5O/c1-2-3-4/h2-3H,1H3",[O]C=CC
C3H5O(602)e,2,0,"AMChI=1/C3H5O/c1-2-3-4/h2-3H,1H3/b3-2+",C3H5O(602),"InChI=1S/C3H5O/c1-2-3-4/h2-3H,1H3",[O]C=CC
S(3137)r0,1,0,"AMChI=1/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3/t3-/m0/s1",S(3137),"InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3",OC(C)C=O
S(3137)r1,1,0,"AMChI=1/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3/t3-/m1/s1",S(3137),"InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3",OC(C)C=O
S(1585)zr0,2,0,"AMChI=1/C5H7O2/c1-3-4(6)5(2)7/h1,3,5,7H,2H3/b3-1-/t5-/m0/s1",S(1585),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3-4,6H,2H3",OC(C)C(=O)C=[CH]
S(1585)er0,2,0,"AMChI=1/C5H7O2/c1-3-4(6)5(2)7/h1,3,5,7H,2H3/b3-1+/t5-/m0/s1",S(1585),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3-4,6H,2H3",OC(C)C(=O)C=[CH]
S(1585)zr1,2,0,"AMChI=1/C5H7O2/c1-3-4(6)5(2)7/h1,3,5,7H,2H3/b3-1-/t5-/m1/s1",S(1585),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3-4,6H,2H3",OC(C)C(=O)C=[CH]
S(1585)er1,2,0,"AMChI=1/C5H7O2/c1-3-4(6)5(2)7/h1,3,5,7H,2H3/b3-1+/t5-/m1/s1",S(1585),"InChI=1S/C5H7O2/c1-3-5(7)4(2)6/h1,3-4,6H,2H3",OC(C)C(=O)C=[CH]
S(1481)z,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,6H,3-4H2/b2-1-",S(1481),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-4,6H,1-2H2",O[CH]C=C1CC1
S(1481)e,2,0,"AMChI=1/C5H7O/c6-2-1-5-3-4-5/h1-2,6H,3-4H2/b2-1+",S(1481),"InChI=1S/C5H7O/c6-4-3-5-1-2-5/h3-4,6H,1-2H2",O[CH]C=C1CC1
S(3179)z,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2/b4-3-",S(3179),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2",OC=CC(=C)[CH2]
S(3179)e,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2/b4-3+",S(3179),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4,6H,1-2H2",OC=CC(=C)[CH2]
C5H7O(207),2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-5H,1-2H2",C5H7O(207),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-5H,1-2H2",[O]C(C=C)C=C
S(2065)rr0,2,0,"AMChI=1/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m0/s1",S(2065),"InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2",[CH2]C1C(O1)C=C
S(2065)rs0,2,0,"AMChI=1/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m0/s1",S(2065),"InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2",[CH2]C1C(O1)C=C
S(2065)rs1,2,0,"AMChI=1/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5+/m1/s1",S(2065),"InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2",[CH2]C1C(O1)C=C
S(2065)rr1,2,0,"AMChI=1/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2/t4-,5-/m1/s1",S(2065),"InChI=1S/C5H7O/c1-3-5-4(2)6-5/h3-5H,1-2H2",[CH2]C1C(O1)C=C
S(2573)z,2,0,"AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3-",S(2573),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2",C=C[CH]OC=C
S(2573)e,2,0,"AMChI=1/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2/b5-3+",S(2573),"InChI=1S/C5H7O/c1-3-5-6-4-2/h3-5H,1-2H2",C=C[CH]OC=C
S(2272)z,1,0,"AMChI=1/C5H8O2/c1-2-7-4-3-5-6/h2-4,6H,1,5H2/b4-3-",S(2272),"InChI=1S/C5H8O2/c1-2-7-5-3-4-6/h2-3,5-6H,1,4H2",OCC=COC=C
S(2272)e,1,0,"AMChI=1/C5H8O2/c1-2-7-4-3-5-6/h2-4,6H,1,5H2/b4-3+",S(2272),"InChI=1S/C5H8O2/c1-2-7-5-3-4-6/h2-3,5-6H,1,4H2",OCC=COC=C
S(1747)r0,2,0,"AMChI=1/C5H7O/c1-5-4-2-3-6-5/h2-3,5H,1,4H2/t5-/m0/s1",S(1747),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2,4-5H,1,3H2",[CH2]C1CC=CO1
S(1747)r1,2,0,"AMChI=1/C5H7O/c1-5-4-2-3-6-5/h2-3,5H,1,4H2/t5-/m1/s1",S(1747),"InChI=1S/C5H7O/c1-5-3-2-4-6-5/h2,4-5H,1,3H2",[CH2]C1CC=CO1
S(2360),1,0,"AMChI=1/C5H6O/c1-5-3-2-4-6-5/h2-4H,1H3",S(2360),"InChI=1S/C5H6O/c1-5-3-2-4-6-5/h2-4H,1H3",CC1=CC=CO1
C4H5(445),2,0,"AMChI=1/C4H5/c1-3-4-2/h4H,1-2H2",C4H5(445),"InChI=1S/C4H5/c1-3-4-2/h3H,1-2H2",[CH2]C=C=C
S(3222),1,0,"AMChI=1/C4H6O/c1-2-3-4-5/h3,5H,1,4H2",S(3222),"InChI=1S/C4H6O/c1-2-3-4-5/h3,5H,1,4H2",OCC=C=C
S(1932),2,0,"AMChI=1/C4H5O2/c1-3-4(2)6-5/h3H,1-2H2",S(1932),"InChI=1S/C4H5O2/c1-3-4(2)6-5/h3H,1-2H2",[O]OC(C=C)=C
S(3245),2,0,"AMChI=1/C4H5O2/c1-3-4(2)5-6-4/h3H,1-2H2",S(3245),"InChI=1S/C4H5O2/c1-3-4(2)5-6-4/h3H,1-2H2",[CH2]C1(C=C)OO1
S(3244),2,0,"AMChI=1/C4H5O2/c1-4-2-3-5-6-4/h2H,1,3H2",S(3244),"InChI=1S/C4H5O2/c1-4-2-3-5-6-4/h2H,1,3H2",[CH2]C1=CCOO1
S(2204),2,0,"AMChI=1/C5H7O/c1-4-5-2-3-6/h4-5H2,1H3",S(2204),"InChI=1S/C5H7O/c1-2-3-4-5-6/h2-3H2,1H3",O=C=[C]CCC
S(2913),2,0,"AMChI=1/C5H9O/c1-4-2-5(6)3-4/h4-6H,1-3H2",S(2913),"InChI=1S/C5H9O/c1-4-2-5(6)3-4/h4-6H,1-3H2",OC1CC([CH2])C1
S(1785),1,0,"AMChI=1/C5H8O/c1-4-5-3-2-6/h3H,4-5H2,1H3",S(1785),"InChI=1S/C5H8O/c1-2-3-4-5-6/h4H,2-3H2,1H3",O=C=CCCC
S(2362),1,0,AMChI=1/C4H4O/c1-2-4-5-3-1/h1-4H,S(2362),InChI=1S/C4H4O/c1-2-4-5-3-1/h1-4H,O1C=CC=C1
S(345)r0,2,0,"AMChI=1/C5H7O2/c6-2-5-4-3-1-7-5/h1-2,5H,3-4H2/t5-/m0/s1",S(345),"InChI=1S/C5H7O2/c6-4-5-2-1-3-7-5/h3-5H,1-2H2",O=CC1CC[CH]O1
S(345)r1,2,0,"AMChI=1/C5H7O2/c6-2-5-4-3-1-7-5/h1-2,5H,3-4H2/t5-/m1/s1",S(345),"InChI=1S/C5H7O2/c6-4-5-2-1-3-7-5/h3-5H,1-2H2",O=CC1CC[CH]O1
S(1902),2,0,"AMChI=1/C5H9O/c1-2-3-4-5-6-1/h1H,2-5H2",S(1902),"InChI=1S/C5H9O/c1-2-4-6-5-3-1/h4H,1-3,5H2",O1CCCC[CH]1
C5H9O(871)r0,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h5-6H,1,4H2,2H3/t5-/m0/s1",C5H9O(871),"InChI=1S/C5H9O/c1-3-5(6)4-2/h5-6H,1,4H2,2H3",OC(CC)[C]=C
C5H9O(871)r1,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h5-6H,1,4H2,2H3/t5-/m1/s1",C5H9O(871),"InChI=1S/C5H9O/c1-3-5(6)4-2/h5-6H,1,4H2,2H3",OC(CC)[C]=C
C5H6O(649),1,0,"AMChI=1/C5H6O/c1-3-4-5(2)6/h1H,4H2,2H3",C5H6O(649),"InChI=1S/C5H6O/c1-3-4-5(2)6/h1H,4H2,2H3",O=C(C)CC#C
C5H9O(211)r0,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h3-6H,1H2,2H3/t5-/m0/s1",C5H9O(211),"InChI=1S/C5H9O/c1-3-5(6)4-2/h3-6H,1H2,2H3",OC(C=C)[CH]C
C5H9O(211)r1,2,0,"AMChI=1/C5H9O/c1-3-5(6)4-2/h3-6H,1H2,2H3/t5-/m1/s1",C5H9O(211),"InChI=1S/C5H9O/c1-3-5(6)4-2/h3-6H,1H2,2H3",OC(C=C)[CH]C
S(3288)rrr0,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4-,5-/m0/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rrs0,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4-,5+/m0/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rsr0,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4+,5-/m0/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rss0,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4+,5+/m0/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rss1,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4+,5+/m1/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rsr1,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4+,5-/m1/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rrs1,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4-,5+/m1/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(3288)rrr1,2,0,"AMChI=1/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3/t3-,4-,5-/m1/s1",S(3288),"InChI=1S/C5H9O/c1-3-4(2)5(3)6/h3-6H,1H2,2H3",OC1C(C1C)[CH2]
S(2494)r0,2,0,"AMChI=1/C5H9O/c1-3-5(2)4-6/h3-6H,1H2,2H3/t5-/m0/s1",S(2494),"InChI=1S/C5H9O/c1-3-5(2)4-6/h3-6H,1H2,2H3",O[CH]C(C)C=C
S(2494)r1,2,0,"AMChI=1/C5H9O/c1-3-5(2)4-6/h3-6H,1H2,2H3/t5-/m1/s1",S(2494),"InChI=1S/C5H9O/c1-3-5(2)4-6/h3-6H,1H2,2H3",O[CH]C(C)C=C
S(1811),1,0,"AMChI=1/C3H4O2/c1-2-3(4)5/h1,3-5H",S(1811),"InChI=1S/C3H4O2/c1-2-3(4)5/h1,3-5H",OC(C#C)O
S(564),1,0,"AMChI=1/C3H4O2/c4-1-3-2-5/h1-2H,3H2",S(564),"InChI=1S/C3H4O2/c4-2-1-3-5/h2-3H,1H2",O=CCC=O
S(2002)r0,2,0,"AMChI=1/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3/t4-/m0/s1",S(2002),"InChI=1S/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3",[O]C(C=C)C
S(2002)r1,2,0,"AMChI=1/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3/t4-/m1/s1",S(2002),"InChI=1S/C4H7O/c1-3-4(2)5/h3-4H,1H2,2H3",[O]C(C=C)C
C2H5O(634),2,0,"AMChI=1/C2H5O/c1-2-3/h2H2,1H3",C2H5O(634),"InChI=1S/C2H5O/c1-2-3/h2H2,1H3",[O]CC
S(1533)z,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-4H,1H2,2H3/b5-4-",S(1533),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4H,1H2,2H3",[O]C(=CC)C=C
S(1533)e,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-4H,1H2,2H3/b5-4+",S(1533),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4H,1H2,2H3",[O]C(=CC)C=C
S(1586)r0,1,0,"AMChI=1/C5H8O2/c1-3-4(6)5(2)7/h3,5,7H,1H2,2H3/t5-/m0/s1",S(1586),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3-4,6H,1H2,2H3",OC(C)C(=O)C=C
S(1586)r1,1,0,"AMChI=1/C5H8O2/c1-3-4(6)5(2)7/h3,5,7H,1H2,2H3/t5-/m1/s1",S(1586),"InChI=1S/C5H8O2/c1-3-5(7)4(2)6/h3-4,6H,1H2,2H3",OC(C)C(=O)C=C
C5H7O(208)zz,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2/b5-3-,5-4-",C5H7O(208),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2",OC(C=C)=C[CH2]
C5H7O(208)ze,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2/b5-3-,5-4+",C5H7O(208),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2",OC(C=C)=C[CH2]
C5H7O(208)ee,2,0,"AMChI=1/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2/b5-3+,5-4+",C5H7O(208),"InChI=1S/C5H7O/c1-3-5(6)4-2/h3-4,6H,1-2H2",OC(C=C)=C[CH2]
S(2232)z,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4-2-6/h3,7H,4H2,1H3/b5-3-",S(2232),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,7H,3H2,1H3",OC(=CC)C[C]=O
S(2232)e,2,0,"AMChI=1/C5H7O2/c1-3-5(7)4-2-6/h3,7H,4H2,1H3/b5-3+",S(2232),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,7H,3H2,1H3",OC(=CC)C[C]=O
S(565)z,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3,7H,1,4H2/b5-2-",S(565),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(565)e,2,0,"AMChI=1/C5H7O2/c1-2-5(7)4-3-6/h2-3,7H,1,4H2/b5-2+",S(565),"InChI=1S/C5H7O2/c1-2-5(7)3-4-6/h2,4,7H,1,3H2",OC(CC=O)=C[CH2]
S(1925),1,0,"AMChI=1/C4H6O/c1-3-4(2)5/h3,5H,1-2H2",S(1925),"InChI=1S/C4H6O/c1-3-4(2)5/h3,5H,1-2H2",OC(=C)C=C
S(2473)zz,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3/b4-3-,5-3-",S(2473),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
S(2473)ze,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3/b4-3-,5-3+",S(2473),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
S(2473)ez,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3/b4-3+,5-3-",S(2473),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
S(2473)ee,2,0,"AMChI=1/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3/b4-3+,5-3+",S(2473),"InChI=1S/C5H7O/c1-5(2)3-4-6/h3-4H,1H2,2H3",O=CC=C(C)[CH2]
